MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Grade,Qualification,Series,Type
MAX3768CUB+T,Analog Devices Inc./Maxim Integrated,IC LIMITING AMP 10UMAX,interface-controllers,0,0.0,-,-,Discontinued at DigiKey,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/697/MAX3264_65_68_69_3765_68.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3768CUB-T/10459957,,,,*,
MAX3768CUB-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3768CUB-T/3976130,Optical Networks,,,,Limiting Amplifier
MAX3861EGG,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 24-TQFN,interface-controllers,0,13.9375,24-WFQFN Exposed Pad,Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX3861.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3861EGG/688616,Optical Networks,,,,Postamplifier
MAX3861ETG+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 24-TQFN,interface-controllers,0,0.0,24-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3861ETG-T/1703519,Optical Networks,,,,Postamplifier
MAX3864E/D,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3864E-D/11486191,,,,,Transimpedance Preamplifier
MAX3864E/D+C8R,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3864E-D-C8R/11485583,,,,,Transimpedance Preamplifier
MAX3864E/D-B3A,Analog Devices Inc./Maxim Integrated,IC INTEGRATED CIRCUIT,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/308/MAX3864_Rev1_2-6-08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3864E-D-B3A/10259554,,,,*,
MAX3945AETE+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN,interface-controllers,0,0.0,16-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3945AETE/6559184,Optical Networks,,,,Limiting Amplifier
MAX3945ETE+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN,interface-controllers,20,10.72,16-WFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3945.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3945ETE/2280132,Optical Networks,,,,Limiting Amplifier
MAX3945ETE+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN,interface-controllers,4267,10.72,16-WFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3945.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3945ETE-T/2280133,Optical Networks,,,,Limiting Amplifier
MAX3964AETP,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,6.26,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3964AETP/3976145,Optical Networks,,,,Limiting Amplifier
MAX3964AETP+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,58,6.03,20-WFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3964-MAX3968.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3964AETP/1779735,Optical Networks,,,,Limiting Amplifier
MAX3964AETP+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,0.0,20-WFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3964-MAX3968.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3964AETP-T/1782214,Optical Networks,,,,Limiting Amplifier
MAX3964AETP-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,2.43362,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3964AETP-T/3976146,Optical Networks,,,,Limiting Amplifier
MAX3969E/D,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/771/MAX3969_Rev1_6-06.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969E-D/9090031,Optical Networks,,,,Limiting Amplifier
MAX3969E/D-B0H,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969E-D-B0H/11484610,Optical Networks,,,,Limiting Amplifier
MAX3969ETP,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,0.0,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969ETP/3976147,Optical Networks,,,,Limiting Amplifier
MAX3969ETP+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,88,8.14,20-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3964-MAX3968.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969ETP/1701894,Optical Networks,,,,Limiting Amplifier
MAX3969ETP+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,1298,8.14,20-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX3964-MAX3968.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969ETP-T/1703868,Optical Networks,,,,Limiting Amplifier
MAX3969ETP-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,2.37574,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3969ETP-T/3976148,Optical Networks,,,,Limiting Amplifier
MAX3971AUTP+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,0.0,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3971AUTP/1701893,Optical Networks,,,,Limiting Amplifier
MAX3971AUTP+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 20-TQFN,interface-controllers,0,0.0,20-WFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX3971AUTP-T/1703872,Optical Networks,,,,Limiting Amplifier
MAX40213AWA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-WLP,interface-controllers,0,2.93014,"8-WFBGA, WLBGA",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40213AWA/13533939,LIDAR Receivers,,,,Transimpedance Amplifier
MAX40213AWA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-WLP,interface-controllers,0,2.42204,"8-WFBGA, WLBGA",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40213AWA-T/15791150,LIDAR Receivers,,,,Transimpedance Amplifier
MAX40213EWA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-WLP,interface-controllers,0,0.0,"8-WFBGA, WLBGA",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40213EWA/15791131,LIDAR Receivers,,,,Transimpedance Amplifier
MAX40213EWA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-WLP,interface-controllers,1906,6.56,"8-WFBGA, WLBGA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX40213.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40213EWA-T/15791137,LIDAR Receivers,,,,Transimpedance Amplifier
MAX40659ETA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-TDFN,interface-controllers,84,11.52,8-WDFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX40658-MAX40659.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40659ETA/9739867,"LIDAR, Industrial Imaging",,,,Transimpedance Amplifier
MAX40659ETA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-TDFN,interface-controllers,943,11.52,8-WDFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX40658-MAX40659.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40659ETA-T/9917476,"LIDAR, Industrial Imaging",,,,Transimpedance Amplifier
MAX40660A/D+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max40660-max40661.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40660A-D/24854435,"LIDAR Receivers, Optical",,,,Transimpedance Amplifier
MAX40660ATB/VY+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-SWTDFN,interface-controllers,543,12.07,10-WFDFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max40660-max40661.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40660ATB-VY/10441593,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX40660ATB/VY+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-SWTDFN,interface-controllers,0,7.931,10-WFDFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max40660-max40661.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40660ATB-VY-T/11485767,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX40661ATB/VY+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-SWTDFN,interface-controllers,54,11.29,10-WFDFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max40660-max40661.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40661ATB-VY/10441592,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX40661ATB/VY+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-SWTDFN,interface-controllers,0,7.5152,10-WFDFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max40660-max40661.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40661ATB-VY-T/11483949,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX40662ATE/VY+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN-SW,interface-controllers,32,29.33,16-WQFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX40662.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40662ATE-VY/12178452,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX40662ATE/VY+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN-SW,interface-controllers,0,21.3752,16-WQFN Exposed Pad,"Surface Mount, Wettable Flank",Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX40662.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX40662ATE-VY-T/12460886,"LIDAR Receivers, Optical",Automotive,AEC-Q100,,Transimpedance Amplifier
MAX4206ETE+CDP,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN,interface-controllers,0,0.0,16-WQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4206ETE-CDP/11485770,Signal Processing,,,,Logarithmic Amplifier
MAX4206ETE+TCDP,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 16-TQFN,interface-controllers,0,0.0,16-WQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4206ETE-TCDP/11485308,Signal Processing,,,,Logarithmic Amplifier
MAX4373FESA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,1.425,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FESA/471437,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FESA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,66,5.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FESA/1702133,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FESA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,2427,5.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FESA-T/1703438,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FESA-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,2.2875,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FESA-T/3976446,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FEUA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,0,1.425,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FEUA/471438,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FEUA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,201,5.07,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FEUA/947999,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FEUA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,6661,5.07,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FEUA-T/1703437,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373FEUA+TGC1,Analog Devices Inc./Maxim Integrated,INTEGRATED CIRCUIT,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/693/MAX4373-75_Rev5_5-20-15.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FEUA-TGC1/9680807,,,,,
MAX4373FEUA-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,0,1.5125,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373FEUA-T/3976447,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HESA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,1.425,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HESA/471439,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HESA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,5.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HESA/1702132,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HESA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,2118,5.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HESA-T/1703429,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HESA-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,2.2875,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HESA-T/3976448,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HEUA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HEUA/471440,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HEUA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,519,5.07,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HEUA/1702135,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HEUA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,4171,5.07,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HEUA-T/1703424,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373HEUA-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-UMAX/USOP,interface-controllers,0,1.5125,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373HEUA-T/3976449,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
MAX4373TESA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,interface-controllers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4373TESA/471441,"Current Sensing, Power Management",,,,"Amplifier, Comparator, Reference"
