MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Clock Frequency,Current - Output Source/Sink,DigiKey Programmable,Features,Grade,Interface,Interrupt Output,Number of I/O,Number of Outputs,Operating Temperature,Output Type,Qualification,Series,Voltage - Input,Voltage - Output,Voltage - Supply
NCP5314FTR2G,onsemi,IC REG CTRLR CPU 4OUT 32LQFP,pmic-voltage-regulators-dc-dc-switching-controllers,11048,2.05,32-LQFP,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5314-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5314FTR2G/11546641,"Controller, CPU",,,,,,,,,4,0°C ~ 70°C,,,,9.5V ~ 13.2V,,
NCP5314MNR2,onsemi,IC REG CTRLR CPU 4OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,4952,81.2,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5314-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5314MNR2/11546485,"Controller, CPU",,,,,,,,,4,0°C ~ 70°C,,,,9.5V ~ 13.2V,,
NCP5318FTR2G,onsemi,IC REG CTRLR CPU 4OUT 32LQFP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.94132,32-LQFP,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5318-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5318FTR2G/1483719,"Controller, CPU",,,,,,,,,4,0°C ~ 70°C,,,,9.5V ~ 13.2V,,
NCP5322ADWR2,onsemi,IC REG CTRLR HI PERF 2OUT 28SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.19,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5322a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5322ADWR2/643552,"Controller, High Performance Processor",,,,,,,,,2,0°C ~ 70°C,,,,4.5V ~ 14V,3.3V,
NCP5322ADWR2G,onsemi,SWITCHING CONTROLLER,pmic-voltage-regulators-dc-dc-switching-controllers,2000,2.41,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/wpje6avg9q/ONSMS13275-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP5322ADWR2G/12136114,"Controller, High Performance Processor",,,,,,,,,2,0°C ~ 70°C,,,,4.5V ~ 14V,3.3V,
NCP5331FTR2G,onsemi,IC REG CTRLR AMD 2OUT 32LQFP,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.41,32-LQFP,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5331-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5331FTR2G/1483721,"Controller, AMD Athlon™",,,,,,,,,2,0°C ~ 70°C,,,,9V ~ 14V,5V,
NCP5332ADW,onsemi,IC REG CTRLR HI PERF 2OUT 28SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.13966,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5332a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5332ADW/1483722,"Controller, High Performance Processor",,,,,,,,,2,0°C ~ 70°C,,,,4.5V ~ 14V,Adjustable,
NCP5332ADWR2,onsemi,IC REG CTRLR HI PERF 2OUT 28SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.41,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5332a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5332ADWR2/643550,"Controller, High Performance Processor",,,,,,,,,2,0°C ~ 70°C,,,,4.5V ~ 14V,Adjustable,
NCP5378MNR2G,onsemi,IC REG CTRLR POWER 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.17,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5378-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5378MNR2G/2271526,"Controller, Power Supplies for Next-Generation Intel Processors",,,,,,,,,1,0°C ~ 70°C,,,,4.3V ~ 7V,0.5V ~ 1.6V,
NCP5380AMNR2G,onsemi,IC REG CTRLR VR11 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.17,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5380-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5380AMNR2G/2797213,"Controller, Intel VR11",,,,,,,,,1,-40°C ~ 100°C,,,,5V,0.5V ~ 1.6V,
NCP5380MNR2G,onsemi,IC REG CTRLR VR11 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,239048,1.22,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5380-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5380MNR2G/13493787,"Controller, Intel VR11",,,,,,,,,1,0°C ~ 85°C (TA),,,,4.5V ~ 5.5V,Multiple,
NCP5381AMNR2G,onsemi,IC REG CTRLR INTEL 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.0,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5381a-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5381AMNR2G/1792526,"Controller, Intel Pentium® IV",,,,,,,,,4,0°C ~ 70°C,,,,10.8V ~ 13.2V,,
NCP5382MNR2G,onsemi,IC REG CTRLR INTEL 6OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.85,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5382-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5382MNR2G/1792527,"Controller, Intel Pentium® IV",,,,,,,,,6,0°C ~ 70°C,,,,10.8V ~ 13.2V,,
NCP5386AMNR2G,onsemi,IC REG CTRLR VR10 2OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.99,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5386-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5386AMNR2G/1961126,"Controller, Intel VR10, VR11, AMD CPU",,,,,,,,,2,0°C ~ 85°C,,,,4.75V ~ 5.25V,,
NCP5386BMNR2G,onsemi,IC REG CTRLR VR10 2OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.12,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5386-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5386BMNR2G/1973691,"Controller, Intel VR10, VR11, AMD CPU",,,,,,,,,2,0°C ~ 85°C,,,,4.75V ~ 5.25V,,
NCP5386MNR2G,onsemi,IC REG CTRLR VR10 2OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.96,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5386-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5386MNR2G/1961127,"Controller, Intel VR10, VR11, AMD CPU",,,,,,,,,2,0°C ~ 85°C,,,,4.75V ~ 5.25V,,
NCP5388MNR2G,onsemi,IC REG CTRLR INTEL 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.29,40-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP5388MNR2G/1792531,"Controller, Intel Pentium® IV",,,,,,,,,4,0°C ~ 70°C,,,,10.8V ~ 13.2V,,
NCP5389MNR2G,onsemi,IC REG CTRLR INTEL 3OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.85,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5389-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5389MNR2G/1792532,"Controller, Intel Pentium® IV",,,,,,,,,3,0°C ~ 70°C,,,,10.8V ~ 13.2V,,
NCP5391MNR2G,onsemi,IC REG CTRLR INTEL 3OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.59,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5391-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5391MNR2G/1792533,"Controller, Intel Pentium® IV",,,,,,,,,3,0°C ~ 70°C,,,,10.8V ~ 13.2V,,
NCP5392EMNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.11,40-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP5392EMNR2G/2193849,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5392HMNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.27,40-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP5392HMNR2G/2193847,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5392MNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.11,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5392-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5392MNR2G/1961128,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5392PMNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.11,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5392p-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5392PMNR2G/1961129,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5392QMNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.11,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5392q-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5392QMNR2G/2193852,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5392TMNR2G,onsemi,IC REG CTRLR VR11 4OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.11,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5392t-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5392TMNR2G/2193843,"Controller, Intel VR11, VR11.1, AMD CPU",,,,,,,,,4,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.375V ~ 1.6V,
NCP5393BMNR2G,onsemi,IC REG CTRLR CPU 1OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.65,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5393b-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5393BMNR2G/2271527,"Controller, CPU",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.25V,0.013V ~ 1.55V,
NCP5395GMNR2G,onsemi,IC REG CTRLR VR11.1 4OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.38,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5395-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5395GMNR2G/3536416,"Controller, Intel VR11.1",,,,,,,,,4,0°C ~ 70°C,,,,4.75V ~ 5.25V,0.5V ~ 1.6V,
NCP5395MNR2G,onsemi,IC REG CTRLR VR11.1 4OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.39,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp5395-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5395MNR2G/2193934,"Controller, Intel VR11.1",,,,,,,,,4,0°C ~ 70°C,,,,4.75V ~ 5.25V,0.5V ~ 1.6V,
NCP5395TMNR2G,onsemi,IC REG CTRLR VR11.1 4OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.38,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/652/NCP5395T.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5395TMNR2G/2193940,"Controller, Intel VR11.1",,,,,,,,,4,0°C ~ 70°C,,,,4.75V ~ 5.25V,0.5V ~ 1.6V,
NCP5398MNR2G,onsemi,IC REG CTRLR VR10 1OUT 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.01,40-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/581/NCP5398.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5398MNR2G/1961130,"Controller, Intel VR10, VR11, AMD CPU",,,,,,,,,1,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.5V ~ 1.6V,
NCP5399FTR2G,onsemi,IC REG CTRLR INTEL 1OUT 32LQFP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.73323,32-LQFP,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/581/NCP5399.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP5399FTR2G/1961131,"Controller, Intel VR10",,,,,,,,,1,0°C ~ 85°C,,,,4.75V ~ 5.25V,0.84V ~ 1.6V,
NCP6131NS52MNR2G,onsemi,IC REG IMVP-7 VR12 2OUT 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.04,52-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/403/NCP6131_Br.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6131NS52MNR2G/2512546,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,,,,,,,
NCP6131S52MNR2G,onsemi,IC REG IMVP-7 VR12 2OUT 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,895,2.25,52-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/403/NCP6131_Br.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6131S52MNR2G/2512547,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,,,,,,,
NCP6132BDMNR2G,onsemi,IC CPU CTLR DUAL 3+2PHASE 60-QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.35,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP6132BDMNR2G/3198042,,,,,,,,,,,,,,*,,,
NCP6132BMNR2G,onsemi,IC REG IMVP-7 VR12 2OUT 60QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.35,60-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP6132BMNR2G/3062137,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,-10°C ~ 100°C,,,,,0.25V ~ 1.52V,
NCP6132MNR2G,onsemi,IC REG IMVP-7 VR12 2OUT 60QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.975,60-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/390/NCP6132.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6132MNR2G/2652007,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,,,,,,,
NCP6151AD52MNR2G,onsemi,"VR12 2-, 3-, 4-PHASE CPU CONTROL",pmic-voltage-regulators-dc-dc-switching-controllers,100000,1.4,"52-VQFN Dual Rows, Exposed Pad",Surface Mount,Active,https://rocelec.widen.net/view/pdf/mawgydgwjq/ONSMS35531-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP6151AD52MNR2G/15642190,"Controller, Intel IMVP-7, VR12™",,,,,,,,,,,,,,,,
NCP6151S52MNR2G,onsemi,IC REG IMVP-7 VR12 2OUT 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.81,52-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP6151S52MNR2G/2512551,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,,,,,,,
NCP6153MNTWG,onsemi,IC REG IMVP-7 VR12 2OUT 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,2500,1.10501,52-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/538/NCP6153.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6153MNTWG/3062139,"Controller, Intel IMVP-7, VR12™",,,,,,,,,2,-10°C ~ 100°C,,,,4.75V ~ 5.25V,0.25V ~ 1.52V,
NCP6251MNR2G,onsemi,IC REG CTRLR AMD 1OUT 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.74,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/ncp6251-d.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6251MNR2G/2748383,"Controller, AMD",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.25V,0.013V ~ 1.55V,
NCP6361AFCCT1G,onsemi,IC REG CONV WIRELESS 1OUT 9WLCSP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.4,"9-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/736/NCP6361.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6361AFCCT1G/4848399,"Converter, Wireless Devices",,,,,,,,,1,-40°C ~ 85°C,,,,2.5V ~ 5.5V,0.4V ~ 3.5V,
NCP6361BFCCT1G,onsemi,IC REG CONV WIRELESS 1OUT 9WLCSP,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.4,"9-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/736/NCP6361.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP6361BFCCT1G/4848400,"Converter, Wireless Devices",,,,,,,,,1,-40°C ~ 85°C,,,,2.5V ~ 5.5V,0.4V ~ 3.5V,
NCP81005MNTWG,onsemi,IC CTLR DUAL OUTPUT QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.83,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81005MNTWG/3062140,,,,,,,,,,,,,,*,,,
NCP81111MNB5TXG,onsemi,MULTIPHASE CONTROLLER,pmic-voltage-regulators-dc-dc-switching-controllers,2500,1.79283,32-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNB5TXG/15860676,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,-10°C ~ 100°C (TA),,,,5V,Programmable,
NCP81111MNI0TXG,onsemi,IC REG CTRLR INTEL 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,2500,2.14295,32-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNI0TXG/5816977,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,-10°C ~ 100°C,,,,4.75V ~ 5.25V,,
NCP81111MNI2TXG,onsemi,IC REG CTRLR INTEL 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,2500,2.14295,32-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNI2TXG/5816978,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,-10°C ~ 100°C,,,,4.75V ~ 5.25V,,
NCP81111MNI3TXG,onsemi,IC REG CTRLR INTEL 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.58,32-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNI3TXG/5816979,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,-10°C ~ 100°C,,,,4.75V ~ 5.25V,,
NCP81111MNI5TXG,onsemi,IC REG CTRLR INTEL 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,2500,2.0961,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2446/NCP81111-D.PDF.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNI5TXG/7220492,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,,,,,4.75V ~ 5.25V,,
NCP81111MNTXG,onsemi,IC REG CTRLR INTEL 1OUT 32QFN,pmic-voltage-regulators-dc-dc-switching-controllers,1938,4.06,32-VFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/onsemi/NCP81111MNTXG/5816980,"Controller, Intel VR12.5, VR12.6",,,,,,,,,1,-10°C ~ 100°C,,,,4.75V ~ 5.25V,,
NCP81119MNTXG,onsemi,IC REG CTRLR VR12.5 1OUT 32WQFN,pmic-voltage-regulators-dc-dc-switching-controllers,8000,1.66,32-WFQFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1067/NCP81119.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP81119MNTXG/13442359,"Controller, Intel VR12.5",,,,,,,,,1,-10°C ~ 100°C,,,,4.75V ~ 5.25V,0.5V ~ 2.3V,
NCP81140MNTXG,onsemi,IC REG CTRLR VR12.5 1OUT 32WQFN,pmic-voltage-regulators-dc-dc-switching-controllers,12000,1.78,32-WFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/onsemi/NCP81140MNTXG/13463095,"Controller, Intel VR12.5",,,,,,,,,1,-40°C ~ 125°C,,,,4.75V ~ 5.25V,0.5V ~ 2.3V,
NCP81141MNTXG,onsemi,IC REG CTRLR VR12.6 1OUT 28QFN,pmic-voltage-regulators-dc-dc-switching-controllers,37597,1.27,28-VFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/onsemi/NCP81141MNTXG/13504136,"Controller, Intel VR12.6",,,,,,,,,1,-40°C ~ 125°C,,,,4.5V ~ 25V,,
NCP81203MNTXG,onsemi,IC CTLR IMVP8 3+2 NOTEBOOK QFN,pmic-voltage-regulators-dc-dc-switching-controllers,616862,1.59,52-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81203MNTXG/12708931,"Controller, Intel IMVP8",,,,,,,,,2,,,,,,,
NCP81203PMNTXG,onsemi,IC CTLR IMVP8 3+2 NOTEBOOK QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.59,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81203PMNTXG/5816983,,,,,,,,,,,,,,*,,,
NCP81205AMNTXG,onsemi,IMVP8 3+2+1 SVID CONTROLL,pmic-voltage-regulators-dc-dc-switching-controllers,127500,1.19,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP81205AMNTXG/12130632,,,,,,,,,,,,,,*,,,
NCP81205FAMNTXG,onsemi,IMVP8 4+1+1 SVID CONTROLL,pmic-voltage-regulators-dc-dc-switching-controllers,52400,1.54,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP81205FAMNTXG/12130351,,,,,,,,,,,,,,*,,,
NCP81205FMNTXG,onsemi,IC REG CTRLR INTEL IMVP8 48QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.9125,48-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81205FMNTXG/6134966,"Controller, Intel IMVP8",,,,,,,,,,,,,,,,
NCP81205MNTXG,onsemi,IC REG CTRLR INTEL IMVP8 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.05,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81205MNTXG/5969107,,,,,,,,,,,,,,*,,,
NCP81206AMNTXG,onsemi,THREERAIL CONTROLLER WITH,pmic-voltage-regulators-dc-dc-switching-controllers,10000,0.91,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP81206AMNTXG/12130365,,,,,,,,,,,,,,*,,,
NCP81206MNTXG,onsemi,IC REG CTRLR INTEL IMVP8 52QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.92,-,-,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81206MNTXG/10471763,,,,,,,,,,,,,,*,,,
NCP81208FMNTXG,onsemi,NCP81208 - IC THREE RAIL CONTROL,pmic-voltage-regulators-dc-dc-switching-controllers,427500,1.33,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/zbahcwu3ny/NCP81208-D.pdf?t.download=true&u=ovmfp3,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP81208FMNTXG/16349892,"Controller, Intel IMVP8",,,,,,,,,4,-10°C ~ 100°C (TA),,,,4.5V ~ 25V,Programmable,
NCP81210MNTXG,onsemi,IC REG CTRLR INTEL IMVP8 40QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.79,-,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/NCP81210MNTXG/6134968,"Controller, Intel IMVP8",,,,,,,,,,,,,,,,
NCP81212MNTXG,onsemi,NCP81212 - POWER SUPPLY SUPPORT,pmic-voltage-regulators-dc-dc-switching-controllers,65000,1.65,-,-,Active,https://rocelec.widen.net/view/pdf/ldtbmlb6sb/ONSM-S-A0004903341-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/NCP81212MNTXG/15635918,,,,,,,,,,,,,,*,,,
NCP81223MNTXG,onsemi,IMVP8 3+2 NOTEBOOK & D,pmic-voltage-regulators-dc-dc-switching-controllers,7500,1.91,-,-,Active,,https://www.digikey.com/en/products/detail/onsemi/NCP81223MNTXG/12708950,,,,,,,,,,,,,,*,,,
NCP81241MNTXG,onsemi,IC REG CTRLR INTEL 1OUT 28QFN,pmic-voltage-regulators-dc-dc-switching-controllers,1200,2.52,28-VFQFN Exposed Pad,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1917/NCP81241_May2015.pdf,https://www.digikey.com/en/products/detail/onsemi/NCP81241MNTXG/5816987,"Controller, Intel VR12.1",,,,,,,,,1,-10°C ~ 125°C,,,,4.5V ~ 25V,0.25V ~ 1.52V,
