MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Filter Order,Filter Type,Frequency - Cutoff or Center,Grade,Number of Filters,Qualification,Series,Voltage - Supply
MAX268AENG+,Analog Devices Inc./Maxim Integrated,IC FILTER BANDPASS PROG 24-DIP,pmic-led-drivers,0,42.44467,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268AENG/10266766,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268AEWG,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BANDPASS 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268AEWG/467106,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268AEWG+,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BANDPASS 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268AEWG/1511909,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268AEWG+T,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BANDPASS 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268AEWG-T/1514385,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BCNG,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BAND PASS 24DIP,pmic-led-drivers,0,0.0,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BCNG/467107,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BCNG+,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BAND PASS 24DIP,pmic-led-drivers,0,27.99711,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BCNG/1511686,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BCWG+,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BANDPASS 24SOIC,pmic-led-drivers,0,14.15333,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BCWG/1511905,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BCWG+T,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BANDPASS 24SOIC,pmic-led-drivers,0,10.6875,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BCWG-T/1514390,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BENG,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BAND PASS 24DIP,pmic-led-drivers,0,0.0,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BENG/467109,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BENG+,Analog Devices Inc./Maxim Integrated,IC FILTER 140KHZ BAND PASS 24DIP,pmic-led-drivers,18,47.97,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BENG/1511694,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX268BEWG+,Analog Devices Inc./Maxim Integrated,IC FILTER BANDPASS PROG 24-SOIC,pmic-led-drivers,0,19.93033,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max263-max268.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX268BEWG/10266866,2nd,Band Pass,140kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX270CPP+,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOPASS 20DIP,pmic-led-drivers,36,39.04,"20-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX270CPP/1511745,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX270CWP+,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 20SOIC,pmic-led-drivers,637,30.63,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX270CWP/1512013,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX270CWP+T,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 20SOIC,pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX270CWP-T/1514395,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX270EWP+,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 20SOIC,pmic-led-drivers,37,36.85,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX270EWP/1512006,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX270EWP+T,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 20SOIC,pmic-led-drivers,0,27.3966,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX270EWP-T/1514456,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271CNG,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOPASS 24DIP,pmic-led-drivers,0,0.0,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271CNG/467111,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271CWG,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271CWG/467112,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271CWG+,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOWPASS 24SOIC,pmic-led-drivers,0,28.55167,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271CWG/1511907,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271ENG,Analog Devices Inc./Maxim Integrated,IC FILTER 25KHZ LOPASS 24DIP,pmic-led-drivers,0,0.0,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271ENG/467113,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271ENG+,Analog Devices Inc./Maxim Integrated,IC FILTER LOWPASS PROG 24-DIP,pmic-led-drivers,0,29.95733,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271ENG/10267058,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 16V, ±2.37V ~ 8V"
MAX271EWG+,Analog Devices Inc./Maxim Integrated,IC FILTER LOWPASS PROG 24-SOIC,pmic-led-drivers,0,22.33067,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max270-max271.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX271EWG/10266846,2nd,Continuous Low Pass,25kHz,,2,,,"4.74V ~ 12.6V, ±2.37V ~ 6.3V"
MAX274ACNG,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,0,7.0625,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274ACNG/418585,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274ACNG+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,15,42.69,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274ACNG/1511967,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274ACWI,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,7.0625,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274ACWI/255113,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274ACWI+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,26.7652,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274ACWI/1701487,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274ACWI+T,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,26.7652,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274ACWI-T/1702535,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274AENG+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,0,45.89,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274AENG/1511690,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274AEWI,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,9.175,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274AEWI/413594,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274AEWI+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,130,36.2,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274AEWI/1511834,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274AEWI+T,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,26.873,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274AEWI-T/1514437,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BC/D,Analog Devices Inc./Maxim Integrated,"4TH- AND 8TH-ORDER, CONTINUOUS-T",pmic-led-drivers,0,0.0,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BC-D/11484782,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BCNG,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,0,6.425,"24-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BCNG/114268,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BCNG+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,8,36.85,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BCNG/1089575,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BCWI,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,6.425,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BCWI/36109,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BCWI+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,211,29.46,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BCWI/1016385,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BCWI+T,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,0.0,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BCWI-T/1514701,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BENG+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 24DIP,pmic-led-drivers,19,37.67,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BENG/1511730,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BEWI+,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,31.82,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BEWI/1511829,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX274BEWI+T,Analog Devices Inc./Maxim Integrated,IC FILTER 150KHZ LOWPASS 28SOIC,pmic-led-drivers,0,23.3618,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX274BEWI-T/1514709,8th,"Continuous, Band Pass Low Pass",150kHz,,4,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275ACPP+,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20DIP,pmic-led-drivers,0,0.0,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275ACPP/1512000,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275ACWP+,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20SOIC,pmic-led-drivers,161,19.86,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275ACWP/1511984,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275ACWP+T,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20SOIC,pmic-led-drivers,0,13.9678,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275ACWP-T/1514402,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEPP,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20DIP,pmic-led-drivers,0,5.2125,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEPP/760164,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEPP+,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20DIP,pmic-led-drivers,0,0.0,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEPP/1512007,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEWP+,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20SOIC,pmic-led-drivers,14,26.97,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEWP/1511981,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEWP+C20013,Analog Devices Inc./Maxim Integrated,"4TH- AND 8TH-ORDER, CONTINUOUS-T",pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEWP-C20013/11485696,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEWP+T,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20SOIC,pmic-led-drivers,0,19.5118,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEWP-T/1514403,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275AEWP+TC20013,Analog Devices Inc./Maxim Integrated,"4TH- AND 8TH-ORDER, CONTINUOUS-T",pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275AEWP-TC20013/11485636,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,"4.74V ~ 11V, ±2.37V ~ 5.5V"
MAX275BC/D,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOW PASS DIE,pmic-led-drivers,0,0.0,Die,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275BC-D/9384387,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,±2.37V ~ 5.5V
MAX275BCPP,Analog Devices Inc./Maxim Integrated,IC FILTER 300KHZ LOWPASS 20DIP,pmic-led-drivers,0,4.0125,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max274-max275.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX275BCPP/174707,4th,"Continuous, Band Pass Low Pass",300kHz,,2,,,±5V
