MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Features,Operating Temperature,Output Type,Power - Rated,Sensing Range,Sensitivity,Sensor Type,Series,Termination
PCC420VP-20-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-20-M12/26728744,,,,,,,,*,
PCC420VP-20-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-20-R6/26728787,,,,,,,,*,
PCC420VP-20MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-20MM-M12/26728734,,,,,,,,*,
PCC420VP-20MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-20MM-R6/26728769,,,,,,,,*,
PCC420VP-25MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-25MM-M12/26728776,,,,,,,,*,
PCC420VP-25MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-25MM-R6/26728757,,,,,,,,*,
PCC420VP-30-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-30-M12/26728752,,,,,,,,*,
PCC420VP-30-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-30-R6/26728735,,,,,,,,*,
PCC420VP-50-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-50-M12/26728764,,,,,,,,*,
PCC420VP-50-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-50-R6/26728743,,,,,,,,*,
PCC420VP-50MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-50MM-M12/26728737,,,,,,,,*,
PCC420VP-50MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8885/Amphenol_PCC420Vspec99350A2.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VP-50MM-R6/26728751,,,,,,,,*,
PCC420VR-05-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-05-M12/26728759,,,,,,,,*,
PCC420VR-05-R6,Amphenol Wilcoxon Sensing Technologies,"4-20MA VIBRATION SENSOR, RMS VEL",magnetic-sensors-hall-effect-digital-switch-linear,18,263.33,"Cylinder, Threaded",Panel Mount,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-05-R6/16375100,,-40°C ~ 105°C,Analog,12V ~ 30V,,,Vibration,PCC420V,Connector
PCC420VR-10-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-10-M12/26728741,,,,,,,,*,
PCC420VR-10-R6,Amphenol Wilcoxon Sensing Technologies,"4-20MA VIBRATION SENSOR, RMS VEL",magnetic-sensors-hall-effect-digital-switch-linear,1,276.59,"Cylinder, Threaded",Panel Mount,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-10-R6/16375106,,-40°C ~ 105°C,Analog,12V ~ 30V,,,Vibration,PCC420V,Connector
PCC420VR-10MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-10MM-M12/26728786,,,,,,,,*,
PCC420VR-10MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-10MM-R6/26728758,,,,,,,,*,
PCC420VR-20-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-20-M12/26728760,,,,,,,,*,
PCC420VR-20-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-20-R6/26728747,,,,,,,,*,
PCC420VR-20MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-20MM-M12/26728783,,,,,,,,*,
PCC420VR-20MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-20MM-R6/26728748,,,,,,,,*,
PCC420VR-25MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-25MM-M12/26728789,,,,,,,,*,
PCC420VR-25MM-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-25MM-R6/26728784,,,,,,,,*,
PCC420VR-30-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-30-M12/26728745,,,,,,,,*,
PCC420VR-30-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-30-R6/26728790,,,,,,,,*,
PCC420VR-50-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-50-M12/26728750,,,,,,,,*,
PCC420VR-50-R6,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-50-R6/26728770,,,,,,,,*,
PCC420VR-50MM-M12,Amphenol Wilcoxon Sensing Technologies,VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,0,265.95,-,-,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-50MM-M12/26728771,,,,,,,,*,
PCC420VR-50MM-R6,Amphenol Wilcoxon Sensing Technologies,"4-20MA VIBRATION SENSOR, RMS VEL",magnetic-sensors-hall-effect-digital-switch-linear,5,276.59,"Cylinder, Threaded",Panel Mount,Active,https://wilcoxon.com/wp-content/uploads/2025/01/PCC420V-spec-99350B1.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC420VR-50MM-R6/16375104,,-40°C ~ 105°C,Analog,12V ~ 30V,,,Vibration,PCC420V,Connector
PCC421AP-05-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-05-M12-4/13148284,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AP-05-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-05-R6/13148699,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AP-10-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-10-M12-4/13148437,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AP-10-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-10-R6/13148446,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AP-20-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-20-M12-4/13148571,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AP-20-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AP-20-R6/13148207,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-05-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-05-M12-4/13148245,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-05-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-05-R6/13148234,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-10-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-10-M12-4/13148441,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-10-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-10-R6/13148438,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-20-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-20-M12-4/13148536,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421AR-20-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421AR-20-R6/13148312,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC421,Connector
PCC421VP-05-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-05-M12-4/13148219,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-05-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-05-R6/13148373,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-10-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-10-M12-4/13148256,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-10-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,4,353.28,Module,Connector,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-10-R6/10107179,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-20-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-20-M12-4/13148654,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-20-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-20-R6/13148731,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-50-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-50-M12-4/13148339,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VP-50-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VP-50-R6/13148279,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-05-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-05-M12-4/13148399,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-05-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-05-R6/13148346,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-10-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-10-M12-4/13148573,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-10-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-10-R6/13148560,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-20-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-20-M12-4/13148344,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-20-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-20-R6/13148211,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-50-M12-4,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-50-M12-4/13148359,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC421VR-50-R6,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,530.55,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC421VR-50-R6/13148503,,-40°C ~ 105°C,Analog,,,,Vibration,PCC421,Connector
PCC423AP-05-J10,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS 16,magnetic-sensors-hall-effect-digital-switch-linear,0,709.77,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PCC423AP-05-J10/13148516,,-40°C ~ 105°C,Analog,,,,Acceleration,PCC423,Wire Leads
